StudyMode,Session,SessionDate,SessionBarOrdinal,Bar,ChartTimeFrame,Italy,London,UTC,NewYork,Open,High,Low,Close,CandleVolume,BidVolume,AskVolume,Delta,DeltaImbalance,MaxBidAtPrice,MaxAskAtPrice,CumulativeTradeCount,CumulativeBuyVolume,CumulativeSellVolume,CumulativeDelta,MaxCumulativeBuy,MaxCumulativeSell,CumulativeTradeCoverage,PriceChange,CloseLocation,EffortResult,PriorProfileBars,PriorPOC,PriorVAH,PriorVAL,PriorProfileRelation,DevelopingPOC,DevelopingVAH,DevelopingVAL,DevelopingProfileRelation,Prior6Range,Prior6Efficiency,Prior12Range,Prior12Efficiency,RangeToPrior12Median,OverlapWithPrevious,RollingProfileBars,RollingPOC,RollingVAH,RollingVAL,PriorSessionLvnBelow,PriorSessionLvnBelowVolumePercentile,PriorSessionLvnAbove,PriorSessionLvnAboveVolumePercentile,PriorRollingLvnBelow,PriorRollingLvnBelowVolumePercentile,PriorRollingLvnAbove,PriorRollingLvnAboveVolumePercentile,FlowSource,OperationalEntry,OrderSubmitted
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-07,94,981,M5,2026-07-07 16:49:59,2026-07-07 15:49:59,2026-07-07 14:49:59,2026-07-07 10:49:59,29239.0,29292.5,29232.5,29266.25,7868.0,3610.0,4258.0,648.0,0.082359,48.0,149.0,3937,4258.0,3610.0,648.0,84.0,47.0,AVAILABLE,27.25,0.5625,BUY_WITH_RESULT,93,29350.0,29604.25,29221.0,INSIDE_VALUE,29350.0,29600.0,29221.0,INSIDE_VALUE,168.25,0.6119,386.75,0.7957,0.932,0.7042,12,29350.0,29455.75,29221.0,29266.0,0.6108,29266.75,0.541,29266.0,0.8009,29266.75,0.7557,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,16,981,M5,2026-07-07 16:49:59,2026-07-07 15:49:59,2026-07-07 14:49:59,2026-07-07 10:49:59,29239.0,29292.5,29232.5,29266.25,7868.0,3610.0,4258.0,648.0,0.082359,48.0,149.0,3937,4258.0,3610.0,648.0,84.0,47.0,AVAILABLE,27.25,0.5625,BUY_WITH_RESULT,15,29350.0,29532.5,29221.0,INSIDE_VALUE,29350.0,29527.0,29221.0,INSIDE_VALUE,168.25,0.6119,386.75,0.7957,0.932,0.7042,12,29350.0,29455.75,29221.0,29266.0,0.7216,29266.75,0.6647,29266.0,0.8009,29266.75,0.7557,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-07,95,982,M5,2026-07-07 16:54:59,2026-07-07 15:54:59,2026-07-07 14:54:59,2026-07-07 10:54:59,29266.0,29315.75,29254.25,29296.5,6581.0,3047.0,3534.0,487.0,0.074001,69.0,63.0,3428,3534.0,3047.0,487.0,41.0,48.0,AVAILABLE,30.5,0.687,BUY_WITH_RESULT,94,29350.0,29600.0,29221.0,INSIDE_VALUE,29350.0,29596.25,29221.0,INSIDE_VALUE,168.25,0.5698,328.25,0.6288,0.9762,0.622,12,29350.0,29440.5,29221.0,29296.25,0.5049,29297.25,0.3438,29296.25,0.6639,29297.25,0.5229,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,17,982,M5,2026-07-07 16:54:59,2026-07-07 15:54:59,2026-07-07 14:54:59,2026-07-07 10:54:59,29266.0,29315.75,29254.25,29296.5,6581.0,3047.0,3534.0,487.0,0.074001,69.0,63.0,3428,3534.0,3047.0,487.0,41.0,48.0,AVAILABLE,30.5,0.687,BUY_WITH_RESULT,16,29350.0,29527.0,29221.0,INSIDE_VALUE,29350.0,29523.0,29221.0,INSIDE_VALUE,168.25,0.5698,328.25,0.6288,0.9762,0.622,12,29350.0,29440.5,29221.0,29296.25,0.6263,29297.25,0.4895,29296.25,0.6639,29297.25,0.5229,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-07,96,983,M5,2026-07-07 16:59:59,2026-07-07 15:59:59,2026-07-07 14:59:59,2026-07-07 10:59:59,29295.75,29325.75,29284.0,29302.5,5857.0,2709.0,3148.0,439.0,0.074953,58.0,80.0,3076,3148.0,2709.0,439.0,30.0,26.0,AVAILABLE,6.75,0.4431,BUY_WITH_RESULT,95,29350.0,29596.25,29221.0,INSIDE_VALUE,29350.0,29592.75,29221.0,INSIDE_VALUE,117.75,0.023,295.75,0.4351,0.6761,0.7605,12,29350.0,29401.5,29221.0,29302.0,0.7691,29302.75,0.6136,29302.0,0.8326,29302.75,0.7177,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,18,983,M5,2026-07-07 16:59:59,2026-07-07 15:59:59,2026-07-07 14:59:59,2026-07-07 10:59:59,29295.75,29325.75,29284.0,29302.5,5857.0,2709.0,3148.0,439.0,0.074953,58.0,80.0,3076,3148.0,2709.0,439.0,30.0,26.0,AVAILABLE,6.75,0.4431,BUY_WITH_RESULT,17,29350.0,29523.0,29221.0,INSIDE_VALUE,29350.0,29518.75,29221.0,INSIDE_VALUE,117.75,0.023,295.75,0.4351,0.6761,0.7605,12,29350.0,29401.5,29221.0,29302.0,0.8263,29302.75,0.7032,29302.0,0.8326,29302.75,0.7177,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,19,984,M5,2026-07-07 17:04:59,2026-07-07 16:04:59,2026-07-07 15:04:59,2026-07-07 11:04:59,29302.25,29325.0,29271.25,29316.25,6097.0,3163.0,2934.0,-229.0,-0.037559,72.0,49.0,3124,2934.0,3163.0,-229.0,22.0,48.0,AVAILABLE,14.0,0.8372,SELL_ABSORBED,18,29350.0,29518.75,29221.0,INSIDE_VALUE,29350.0,29514.75,29221.0,INSIDE_VALUE,117.75,0.0079,295.75,0.468,0.8848,0.7628,12,29350.0,29360.5,29235.5,29315.5,0.7174,29317.5,0.75,29315.5,0.7743,29317.5,0.7878,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,20,985,M5,2026-07-07 17:09:59,2026-07-07 16:09:59,2026-07-07 15:09:59,2026-07-07 11:09:59,29315.5,29335.5,29297.5,29327.75,4802.0,2372.0,2430.0,58.0,0.012078,71.0,65.0,2431,2430.0,2372.0,58.0,28.0,88.0,AVAILABLE,12.25,0.7961,BUY_WITH_RESULT,19,29350.0,29514.75,29221.0,INSIDE_VALUE,29350.0,29511.5,29221.0,INSIDE_VALUE,115.75,0.2845,264.0,0.3711,0.6333,0.7237,12,29350.0,29358.5,29258.25,29327.5,0.4679,29328.25,0.6305,29327.5,0.5507,29328.25,0.6986,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,21,986,M5,2026-07-07 17:14:59,2026-07-07 16:14:59,2026-07-07 15:14:59,2026-07-07 11:14:59,29325.75,29358.0,29318.0,29318.25,5028.0,2466.0,2562.0,96.0,0.019093,64.0,121.0,2621,2562.0,2466.0,96.0,60.0,58.0,AVAILABLE,-7.5,0.0063,BUY_ABSORBED,20,29350.0,29511.5,29221.0,INSIDE_VALUE,29350.0,29508.0,29221.0,INSIDE_VALUE,125.5,0.685,233.25,0.3249,0.6838,0.4375,12,29350.0,29358.5,29268.0,29317.5,0.8932,29318.5,0.8521,29317.5,0.8222,29318.5,0.7651,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,22,987,M5,2026-07-07 17:19:59,2026-07-07 16:19:59,2026-07-07 15:19:59,2026-07-07 11:19:59,29317.0,29319.5,29275.5,29280.5,5022.0,2683.0,2339.0,-344.0,-0.068499,61.0,58.0,2716,2339.0,2683.0,-344.0,45.0,53.0,AVAILABLE,-36.5,0.1136,SELL_WITH_RESULT,21,29350.0,29508.0,29221.0,INSIDE_VALUE,29350.0,29503.25,29221.0,INSIDE_VALUE,125.5,0.8066,168.25,0.0895,0.7946,0.0341,12,29300.0,29335.0,29263.0,29279.25,0.6705,29281.25,0.8611,29279.25,0.5141,29281.25,0.6909,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,23,988,M5,2026-07-07 17:24:59,2026-07-07 16:24:59,2026-07-07 15:24:59,2026-07-07 11:24:59,29279.25,29318.25,29271.75,29280.75,4262.0,2176.0,2086.0,-90.0,-0.021117,87.0,32.0,2266,2086.0,2176.0,-90.0,51.0,40.0,AVAILABLE,1.5,0.1935,SELL_ABSORBED,22,29350.0,29503.25,29221.0,INSIDE_VALUE,29350.0,29500.0,29221.0,INSIDE_VALUE,103.75,0.133,168.25,0.2983,0.8692,0.9194,12,29300.0,29321.5,29259.75,29280.5,0.8432,29281.75,0.8558,29280.5,0.682,29281.75,0.7088,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,24,989,M5,2026-07-07 17:29:59,2026-07-07 16:29:59,2026-07-07 15:29:59,2026-07-07 11:29:59,29281.25,29322.5,29276.0,29314.0,3267.0,1479.0,1788.0,309.0,0.094582,42.0,42.0,1828,1788.0,1479.0,309.0,26.0,30.0,AVAILABLE,32.75,0.8172,BUY_WITH_RESULT,23,29350.0,29500.0,29221.0,INSIDE_VALUE,29350.0,29496.25,29221.0,INSIDE_VALUE,86.75,0.1887,148.0,0.0609,0.9323,0.9086,12,29305.0,29319.0,29262.25,29313.25,0.8937,29314.25,0.8768,29313.25,0.6706,29314.25,0.6537,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,25,990,M5,2026-07-07 17:34:59,2026-07-07 16:34:59,2026-07-07 15:34:59,2026-07-07 11:34:59,29315.0,29323.75,29289.5,29290.75,3530.0,1741.0,1789.0,48.0,0.013598,40.0,106.0,1755,1789.0,1741.0,48.0,60.0,28.0,AVAILABLE,-24.25,0.0365,BUY_ABSORBED,24,29350.0,29496.25,29221.0,INSIDE_VALUE,29350.0,29491.75,29221.0,INSIDE_VALUE,86.75,0.1106,148.0,0.0451,0.7366,0.9635,12,29305.0,29325.0,29265.5,29290.5,0.9463,29291.5,0.9689,29290.5,0.8716,29291.5,0.9459,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,26,991,M5,2026-07-07 17:39:59,2026-07-07 16:39:59,2026-07-07 15:39:59,2026-07-07 11:39:59,29291.5,29314.25,29257.75,29258.25,4021.0,2111.0,1910.0,-201.0,-0.049988,37.0,37.0,2135,1910.0,2111.0,-201.0,20.0,76.0,AVAILABLE,-33.25,0.0088,SELL_WITH_RESULT,25,29350.0,29491.75,29221.0,INSIDE_VALUE,29350.0,29486.25,29221.0,INSIDE_VALUE,86.25,0.2129,148.0,0.0362,1.2283,0.4381,12,29300.0,29322.25,29262.0,29257.25,0.4795,29259.0,0.5632,29257.25,0.4341,29259.0,0.5186,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,27,992,M5,2026-07-07 17:44:59,2026-07-07 16:44:59,2026-07-07 15:44:59,2026-07-07 11:44:59,29258.75,29330.0,29248.25,29329.0,4789.0,2317.0,2472.0,155.0,0.032366,147.0,35.0,2374,2472.0,2317.0,155.0,46.0,147.0,AVAILABLE,70.25,0.9878,BUY_WITH_RESULT,26,29350.0,29486.25,29221.0,INSIDE_VALUE,29350.0,29481.0,29221.0,INSIDE_VALUE,100.25,0.5019,148.0,0.0093,1.7581,0.6911,12,29300.0,29325.0,29269.25,29328.75,0.8153,29331.0,0.7679,29328.75,0.397,29329.25,0.375,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,28,993,M5,2026-07-07 17:49:59,2026-07-07 16:49:59,2026-07-07 15:49:59,2026-07-07 11:49:59,29329.25,29376.75,29325.25,29332.25,6701.0,3396.0,3305.0,-91.0,-0.01358,93.0,147.0,3252,3305.0,3396.0,-91.0,107.0,56.0,AVAILABLE,3.0,0.1359,SELL_ABSORBED,27,29350.0,29481.0,29221.0,INSIDE_VALUE,29350.0,29474.75,29221.0,INSIDE_VALUE,81.75,0.0611,125.5,0.3041,1.1075,0.0922,12,29300.0,29321.25,29276.5,29331.75,0.8321,29333.5,0.75,29331.75,0.4104,29332.75,0.2829,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,29,994,M5,2026-07-07 17:54:59,2026-07-07 16:54:59,2026-07-07 15:54:59,2026-07-07 11:54:59,29332.75,29380.0,29332.75,29368.75,3500.0,1708.0,1792.0,84.0,0.024,33.0,31.0,1898,1792.0,1708.0,84.0,25.0,19.0,AVAILABLE,36.0,0.7619,BUY_WITH_RESULT,28,29350.0,29474.75,29221.0,INSIDE_VALUE,29350.0,29472.5,29221.0,INSIDE_VALUE,128.5,0.3222,128.5,0.2433,1.0161,0.9312,12,29300.0,29323.0,29276.5,29368.5,0.3816,29369.25,0.3868,29368.5,0.0699,29369.5,0.1767,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,30,995,M5,2026-07-07 17:59:59,2026-07-07 16:59:59,2026-07-07 15:59:59,2026-07-07 11:59:59,29368.75,29389.25,29347.0,29386.75,3066.0,1501.0,1565.0,64.0,0.020874,54.0,36.0,1608,1565.0,1501.0,64.0,53.0,51.0,AVAILABLE,18.0,0.9408,BUY_WITH_RESULT,29,29350.0,29472.5,29221.0,INSIDE_VALUE,29350.0,29471.25,29221.0,INSIDE_VALUE,131.75,0.4397,131.75,0.2616,0.9086,0.7811,12,29300.0,29331.0,29275.0,29386.5,0.0647,29387.0,0.2063,29379.5,0.0133,,,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,31,996,M5,2026-07-07 18:04:59,2026-07-07 17:04:59,2026-07-07 16:04:59,2026-07-07 12:04:59,29388.0,29432.0,29377.0,29420.5,5092.0,2383.0,2709.0,326.0,0.064022,80.0,121.0,2649,2709.0,2383.0,326.0,105.0,51.0,AVAILABLE,32.5,0.7909,BUY_WITH_RESULT,30,29350.0,29471.25,29221.0,INSIDE_VALUE,29350.0,29469.0,29227.0,INSIDE_VALUE,141.0,0.3873,141.0,0.2909,1.1828,0.2227,12,29300.0,29344.0,29274.5,29418.5,0.1926,29420.75,0.1553,29388.5,0.023,,,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,32,997,M5,2026-07-07 18:09:59,2026-07-07 17:09:59,2026-07-07 16:09:59,2026-07-07 12:09:59,29420.0,29452.0,29398.0,29411.25,5384.0,2644.0,2740.0,96.0,0.017831,67.0,82.0,2685,2740.0,2644.0,96.0,89.0,50.0,AVAILABLE,-8.75,0.2454,BUY_ABSORBED,31,29350.0,29469.0,29227.0,INSIDE_VALUE,29350.0,29466.5,29227.0,INSIDE_VALUE,183.75,0.6598,183.75,0.3376,1.1613,0.6296,12,29300.0,29353.75,29274.5,29410.75,0.2642,29411.5,0.2505,29410.5,0.3057,29411.75,0.2663,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,33,998,M5,2026-07-07 18:14:59,2026-07-07 17:14:59,2026-07-07 16:14:59,2026-07-07 12:14:59,29411.5,29473.75,29411.5,29466.25,5257.0,2237.0,3020.0,783.0,0.148944,41.0,86.0,2423,3020.0,2237.0,783.0,63.0,31.0,AVAILABLE,54.75,0.8795,BUY_WITH_RESULT,32,29350.0,29466.5,29227.0,INSIDE_VALUE,29350.0,29465.5,29227.0,ABOVE_VAH,203.75,0.8918,203.75,0.2794,1.328,0.6506,12,29300.0,29367.25,29264.0,29465.25,0.4858,29466.75,0.6668,29451.75,0.0061,,,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,34,999,M5,2026-07-07 18:19:59,2026-07-07 17:19:59,2026-07-07 16:19:59,2026-07-07 12:19:59,29467.25,29474.75,29450.5,29468.0,3534.0,1735.0,1799.0,64.0,0.01811,70.0,192.0,1796,1799.0,1735.0,64.0,179.0,50.0,AVAILABLE,0.75,0.7216,BUY_WITH_RESULT,33,29350.0,29465.5,29227.0,ABOVE_VAH,29350.0,29465.5,29227.0,ABOVE_VAH,148.5,0.881,225.5,0.4237,0.4911,0.9588,12,29300.0,29381.5,29248.25,29467.75,0.7453,29469.75,0.7068,29467.5,0.4761,29468.75,0.6016,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,35,1000,M5,2026-07-07 18:24:59,2026-07-07 17:24:59,2026-07-07 16:24:59,2026-07-07 12:24:59,29468.5,29548.0,29467.25,29506.0,8456.0,3665.0,4791.0,1126.0,0.13316,243.0,384.0,3468,4791.0,3665.0,1126.0,317.0,155.0,AVAILABLE,37.5,0.4799,BUY_WITH_RESULT,34,29350.0,29465.5,29227.0,ABOVE_VAH,29350.0,29472.0,29227.0,ABOVE_VAH,142.0,0.8797,226.5,0.5922,1.6354,0.0929,12,29471.25,29474.75,29306.0,29505.25,0.3,29507.25,0.4968,29474.5,0.0122,,,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,36,1001,M5,2026-07-07 18:29:59,2026-07-07 17:29:59,2026-07-07 16:29:59,2026-07-07 12:29:59,29506.75,29547.0,29501.5,29532.0,5038.0,2210.0,2828.0,618.0,0.122668,56.0,130.0,2430,2828.0,2210.0,618.0,115.0,31.0,AVAILABLE,25.25,0.6703,BUY_WITH_RESULT,35,29350.0,29472.0,29227.0,ABOVE_VAH,29350.0,29479.75,29227.0,ABOVE_VAH,201.0,0.8812,299.75,0.6335,0.8626,1.0,12,29500.0,29536.5,29338.25,29531.75,0.4779,29532.25,0.5826,29531.5,0.396,29532.25,0.3649,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,37,1002,M5,2026-07-07 18:34:59,2026-07-07 17:34:59,2026-07-07 16:34:59,2026-07-07 12:34:59,29532.25,29558.25,29512.75,29530.5,5500.0,2792.0,2708.0,-84.0,-0.015273,44.0,181.0,2948,2708.0,2792.0,-84.0,84.0,88.0,AVAILABLE,-1.75,0.3901,SELL_WITH_RESULT,36,29350.0,29479.75,29227.0,ABOVE_VAH,29350.0,29492.5,29227.0,ABOVE_VAH,171.0,0.8862,299.75,0.6218,0.8626,0.7527,12,29500.0,29546.25,29353.5,29529.75,0.5058,29531.25,0.54,29529.25,0.2441,29531.25,0.6309,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,38,1003,M5,2026-07-07 18:39:59,2026-07-07 17:39:59,2026-07-07 16:39:59,2026-07-07 12:39:59,29531.0,29538.5,29486.25,29514.5,4671.0,2379.0,2292.0,-87.0,-0.018626,55.0,53.0,2511,2292.0,2379.0,-87.0,52.0,30.0,AVAILABLE,-16.5,0.5407,SELL_WITH_RESULT,37,29350.0,29492.5,29227.0,ABOVE_VAH,29350.0,29497.75,29227.0,ABOVE_VAH,160.25,0.8435,310.0,0.7309,0.9905,0.4928,12,29500.0,29558.25,29368.0,29513.5,0.6295,29514.75,0.5263,29514.25,0.6742,29514.75,0.684,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,39,1004,M5,2026-07-07 18:44:59,2026-07-07 17:44:59,2026-07-07 16:44:59,2026-07-07 12:44:59,29514.25,29528.75,29491.75,29527.75,3125.0,1580.0,1545.0,-35.0,-0.0112,57.0,34.0,1745,1545.0,1580.0,-35.0,13.0,43.0,AVAILABLE,13.5,0.973,SELL_ABSORBED,38,29350.0,29497.75,29227.0,ABOVE_VAH,29350.0,29500.0,29227.0,ABOVE_VAH,146.75,0.7464,310.0,0.827,0.7133,1.0,12,29500.0,29558.25,29388.25,29527.25,0.7453,29528.25,0.63,29526.75,0.8047,29528.25,0.7583,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,40,1005,M5,2026-07-07 18:49:59,2026-07-07 17:49:59,2026-07-07 16:49:59,2026-07-07 12:49:59,29527.25,29548.25,29521.5,29540.0,3809.0,1880.0,1929.0,49.0,0.012864,122.0,122.0,1860,1929.0,1880.0,49.0,59.0,57.0,AVAILABLE,12.75,0.6916,BUY_WITH_RESULT,39,29350.0,29500.0,29227.0,ABOVE_VAH,29350.0,29503.75,29227.0,ABOVE_VAH,107.75,0.6335,233.0,0.7877,0.5418,0.271,12,29500.0,29558.25,29415.0,29539.5,0.7063,29540.5,0.8011,29539.5,0.7924,29540.5,0.7751,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,41,1006,M5,2026-07-07 18:54:59,2026-07-07 17:54:59,2026-07-07 16:54:59,2026-07-07 12:54:59,29540.5,29557.75,29529.0,29535.0,3281.0,1725.0,1556.0,-169.0,-0.051509,75.0,45.0,1756,1556.0,1725.0,-169.0,20.0,30.0,AVAILABLE,-5.5,0.2087,SELL_WITH_RESULT,40,29350.0,29503.75,29227.0,ABOVE_VAH,29350.0,29506.75,29227.0,ABOVE_VAH,91.0,0.6714,225.5,0.7948,0.6199,0.6696,12,29500.0,29558.25,29432.0,29534.75,0.8895,29535.5,0.8774,29534.25,0.923,29535.25,0.9542,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,42,1007,M5,2026-07-07 18:59:59,2026-07-07 17:59:59,2026-07-07 16:59:59,2026-07-07 12:59:59,29535.75,29547.25,29502.5,29540.0,3010.0,1585.0,1425.0,-160.0,-0.053156,37.0,78.0,1613,1425.0,1585.0,-160.0,25.0,25.0,AVAILABLE,4.25,0.838,SELL_ABSORBED,41,29350.0,29506.75,29227.0,ABOVE_VAH,29350.0,29509.0,29227.0,ABOVE_VAH,72.0,0.3857,211.25,0.7236,0.9835,0.4078,12,29500.0,29558.25,29457.25,29539.5,0.8674,29541.0,0.8247,29539.5,0.9535,29540.5,0.9118,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,43,1008,M5,2026-07-07 19:04:59,2026-07-07 18:04:59,2026-07-07 17:04:59,2026-07-07 13:04:59,29539.5,29559.75,29530.0,29551.0,3336.0,1618.0,1718.0,100.0,0.029976,51.0,58.0,1659,1718.0,1618.0,100.0,76.0,55.0,AVAILABLE,11.5,0.7059,BUY_WITH_RESULT,42,29350.0,29509.0,29227.0,ABOVE_VAH,29350.0,29511.75,29227.0,ABOVE_VAH,72.0,0.1455,181.25,0.7053,0.6538,0.5798,12,29500.0,29558.25,29464.75,29550.5,0.6258,29551.25,0.5879,29550.5,0.4624,29551.25,0.3955,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,44,1009,M5,2026-07-07 19:09:59,2026-07-07 18:09:59,2026-07-07 17:09:59,2026-07-07 13:09:59,29551.25,29580.75,29547.0,29573.5,4488.0,2106.0,2382.0,276.0,0.061497,107.0,113.0,2382,2382.0,2106.0,276.0,44.0,34.0,AVAILABLE,22.25,0.7852,BUY_WITH_RESULT,43,29350.0,29511.75,29227.0,ABOVE_VAH,29350.0,29515.0,29227.0,ABOVE_VAH,73.5,0.3175,161.75,0.677,0.7479,0.3778,12,29500.0,29554.0,29492.0,29572.5,0.4742,29574.0,0.6132,29559.0,0.0125,,,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,45,1010,M5,2026-07-07 19:14:59,2026-07-07 18:14:59,2026-07-07 17:14:59,2026-07-07 13:14:59,29573.0,29575.0,29530.25,29534.5,3690.0,1999.0,1691.0,-308.0,-0.083469,54.0,129.0,1877,1691.0,1999.0,-308.0,104.0,50.0,AVAILABLE,-38.5,0.095,SELL_WITH_RESULT,44,29350.0,29515.0,29227.0,ABOVE_VAH,29350.0,29517.25,29227.0,ABOVE_VAH,89.0,0.8556,169.25,0.7826,1.0948,0.6257,12,29500.0,29557.25,29498.5,29534.25,0.9016,29534.75,0.9216,29534.25,0.9217,29534.75,0.9277,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-07,46,1011,M5,2026-07-07 19:19:59,2026-07-07 18:19:59,2026-07-07 17:19:59,2026-07-07 13:19:59,29533.25,29536.75,29510.0,29525.5,3407.0,1810.0,1597.0,-213.0,-0.062518,54.0,58.0,1737,1597.0,1810.0,-213.0,30.0,20.0,AVAILABLE,-7.75,0.5794,SELL_WITH_RESULT,45,29350.0,29517.25,29227.0,ABOVE_VAH,29350.0,29518.5,29227.0,ABOVE_VAH,78.25,0.0761,130.25,0.3535,0.6544,0.243,12,29500.0,29549.75,29499.75,29524.5,0.7953,29526.25,0.8447,29524.5,0.6957,29526.25,0.7519,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
